epoch: 1, lr: 1.00e+00 - train loss: 6.89e-02 - valid loss: 6.19e-01, valid summary: {'TP': 563747.0, 'TN': 205434.0, 'FP': 118487.0, 'FN': 78332.0, 'FAR': 0.3657898067738626, 'FRR': 0.12199744891204786, 'DER': 0.2558812555172286, 'threshold': 0.5, 'precision': 0.8263249852689718, 'recall': 0.8780025510879366, 'F-score': 0.8513803005784886, 'MCC': 0.5309056000636692}
epoch: 12, lr: 9.00e-01 - train loss: 6.39e-02 - valid loss: 5.89e-01, valid summary: {'TP': 587371.0, 'TN': 246922.0, 'FP': 76999.0, 'FN': 54708.0, 'FAR': 0.2377091945258184, 'FRR': 0.08520446860900162, 'DER': 0.15786660082249093, 'threshold': 0.5, 'precision': 0.8841022321898808, 'recall': 0.9147955313909828, 'F-score': 0.8991870329419671, 'MCC': 0.6897878837228985}
epoch: 13, lr: 8.91e-01 - train loss: 6.38e-02 - valid loss: 5.90e-01, valid summary: {'TP': 613205.0, 'TN': 205146.0, 'FP': 118775.0, 'FN': 28874.0, 'FAR': 0.36667891245086404, 'FRR': 0.04496954424611232, 'DER': 0.18042258150842144, 'threshold': 0.5, 'precision': 0.8377346375583917, 'recall': 0.9550304557538721, 'F-score': 0.892545371050297, 'MCC': 0.6482978588838924}
epoch: 14, lr: 8.82e-01 - train loss: 6.38e-02 - valid loss: 5.87e-01, valid summary: {'TP': 602615.0, 'TN': 228958.0, 'FP': 94963.0, 'FN': 39464.0, 'FAR': 0.2931671611287847, 'FRR': 0.06146284179983987, 'DER': 0.16165387765114833, 'threshold': 0.5, 'precision': 0.8638675531625013, 'recall': 0.9385371582001445, 'F-score': 0.8996556581274162, 'MCC': 0.6801694395993982}
epoch: 15, lr: 8.73e-01 - train loss: 6.38e-02 - valid loss: 5.88e-01, valid summary: {'TP': 601606.0, 'TN': 235052.0, 'FP': 88869.0, 'FN': 40473.0, 'FAR': 0.2743539319772329, 'FRR': 0.06303429951765961, 'DER': 0.15459363324082057, 'threshold': 0.5, 'precision': 0.8712929505050745, 'recall': 0.9369657004823247, 'F-score': 0.9029367665400426, 'MCC': 0.692816856021156}
epoch: 16, lr: 8.64e-01 - train loss: 6.37e-02 - valid loss: 5.88e-01, valid summary: {'TP': 605552.0, 'TN': 228594.0, 'FP': 95327.0, 'FN': 36527.0, 'FAR': 0.29429089191499486, 'FRR': 0.05688863831397605, 'DER': 0.15807064950260316, 'threshold': 0.5, 'precision': 0.8639893619297929, 'recall': 0.9431113616860084, 'F-score': 0.9018182251418139, 'MCC': 0.6864276039650223}
epoch: 17, lr: 8.55e-01 - train loss: 6.37e-02 - valid loss: 5.92e-01, valid summary: {'TP': 546265.0, 'TN': 284739.0, 'FP': 39182.0, 'FN': 95814.0, 'FAR': 0.1209615924870533, 'FRR': 0.14922462812208234, 'DER': 0.16244927822248553, 'threshold': 0.5, 'precision': 0.9330733610386434, 'recall': 0.8507753718779021, 'F-score': 0.8900259546437306, 'MCC': 0.7051385799859123}
epoch: 18, lr: 8.45e-01 - train loss: 6.37e-02 - valid loss: 5.92e-01, valid summary: {'TP': 551133.0, 'TN': 280481.0, 'FP': 43440.0, 'FN': 90946.0, 'FAR': 0.13410677294772078, 'FRR': 0.14164300654592127, 'DER': 0.16159660611774018, 'threshold': 0.5, 'precision': 0.926939164745104, 'recall': 0.8583569934540631, 'F-score': 0.8913307866724026, 'MCC': 0.7028507202866163}
epoch: 19, lr: 8.36e-01 - train loss: 6.36e-02 - valid loss: 5.85e-01, valid summary: {'TP': 607672.0, 'TN': 228504.0, 'FP': 95417.0, 'FN': 34407.0, 'FAR': 0.2945687374390578, 'FRR': 0.05358686392172842, 'DER': 0.15525917988557247, 'threshold': 0.5, 'precision': 0.8642888738125492, 'recall': 0.946413136078256, 'F-score': 0.9034886348768332, 'MCC': 0.6914299587206603}
epoch: 20, lr: 8.27e-01 - train loss: 6.36e-02 - valid loss: 5.86e-01, valid summary: {'TP': 584083.0, 'TN': 262265.0, 'FP': 61656.0, 'FN': 57996.0, 'FAR': 0.19034270701806333, 'FRR': 0.09032533379848756, 'DER': 0.1413744700761372, 'threshold': 0.5, 'precision': 0.904518698731207, 'recall': 0.9096746662014968, 'F-score': 0.907089355794064, 'MCC': 0.7213775211618276}
epoch: 21, lr: 8.18e-01 - train loss: 6.36e-02 - valid loss: 5.98e-01, valid summary: {'TP': 523919.0, 'TN': 292723.0, 'FP': 31198.0, 'FN': 118160.0, 'FAR': 0.09631360733017938, 'FRR': 0.18402719914527366, 'DER': 0.1828928710499805, 'threshold': 0.5, 'precision': 0.9437992351161837, 'recall': 0.8159728008547108, 'F-score': 0.8752434856113785, 'MCC': 0.6872097504428201}
epoch: 22, lr: 8.09e-01 - train loss: 6.35e-02 - valid loss: 5.88e-01, valid summary: {'TP': 594171.0, 'TN': 248950.0, 'FP': 74971.0, 'FN': 47908.0, 'FAR': 0.2314484087169331, 'FRR': 0.07461387150179223, 'DER': 0.14574301909215703, 'threshold': 0.5, 'precision': 0.8879595063528983, 'recall': 0.9253861284981921, 'F-score': 0.9062865832685718, 'MCC': 0.7100693328524298}
epoch: 23, lr: 8.00e-01 - train loss: 6.35e-02 - valid loss: 5.85e-01, valid summary: {'TP': 583138.0, 'TN': 262981.0, 'FP': 60940.0, 'FN': 58941.0, 'FAR': 0.18813229151551802, 'FRR': 0.09179711530823946, 'DER': 0.14168338023374796, 'threshold': 0.5, 'precision': 0.9053841304934975, 'recall': 0.9082028846917449, 'F-score': 0.9067913170787081, 'MCC': 0.7211810380721903}
epoch: 24, lr: 7.91e-01 - train loss: 6.35e-02 - valid loss: 5.87e-01, valid summary: {'TP': 573911.0, 'TN': 271234.0, 'FP': 52687.0, 'FN': 68168.0, 'FAR': 0.16265385695894485, 'FRR': 0.10616762111827195, 'DER': 0.14299913032674696, 'threshold': 0.5, 'precision': 0.9159157865170187, 'recall': 0.8938323788817124, 'F-score': 0.9047393465791529, 'MCC': 0.7230786028261211}
epoch: 25, lr: 7.82e-01 - train loss: 6.35e-02 - valid loss: 5.87e-01, valid summary: {'TP': 576760.0, 'TN': 270963.0, 'FP': 52958.0, 'FN': 65319.0, 'FAR': 0.1634904807036233, 'FRR': 0.10173047241850143, 'DER': 0.1395231697146339, 'threshold': 0.5, 'precision': 0.9159020386903198, 'recall': 0.8982695275814829, 'F-score': 0.9070000951409698, 'MCC': 0.728191632210354}
epoch: 26, lr: 7.73e-01 - train loss: 6.35e-02 - valid loss: 5.86e-01, valid summary: {'TP': 598411.0, 'TN': 249647.0, 'FP': 74274.0, 'FN': 43668.0, 'FAR': 0.22929664949168996, 'FRR': 0.06801032271729697, 'DER': 0.1390730350990128, 'threshold': 0.5, 'precision': 0.8895857645108648, 'recall': 0.9319896772826874, 'F-score': 0.9102941668618855, 'MCC': 0.7214503049220526}
epoch: 27, lr: 7.64e-01 - train loss: 6.35e-02 - valid loss: 5.88e-01, valid summary: {'TP': 565829.0, 'TN': 279058.0, 'FP': 44863.0, 'FN': 76250.0, 'FAR': 0.13849981940040507, 'FRR': 0.11875485726834052, 'DER': 0.1433481637189335, 'threshold': 0.5, 'precision': 0.9265374362198796, 'recall': 0.8812451427316439, 'F-score': 0.9033239115528696, 'MCC': 0.7271769476429977}
epoch: 28, lr: 7.55e-01 - train loss: 6.35e-02 - valid loss: 5.87e-01, valid summary: {'TP': 585497.0, 'TN': 264946.0, 'FP': 58975.0, 'FN': 56582.0, 'FAR': 0.1820659975734768, 'FRR': 0.08812311257648843, 'DER': 0.13587859503811384, 'threshold': 0.5, 'precision': 0.9084909817649035, 'recall': 0.9118768874234959, 'F-score': 0.910180785682029, 'MCC': 0.7311604615447622}
epoch: 29, lr: 7.45e-01 - train loss: 6.34e-02 - valid loss: 5.86e-01, valid summary: {'TP': 571766.0, 'TN': 274318.0, 'FP': 49603.0, 'FN': 70313.0, 'FAR': 0.15313301700105417, 'FRR': 0.1095083315292961, 'DER': 0.14173060830839324, 'threshold': 0.5, 'precision': 0.9201714279276739, 'recall': 0.8904916684706883, 'F-score': 0.9050882980542135, 'MCC': 0.7266756438195183}
epoch: 30, lr: 7.36e-01 - train loss: 6.34e-02 - valid loss: 5.85e-01, valid summary: {'TP': 593195.0, 'TN': 258877.0, 'FP': 65044.0, 'FN': 48884.0, 'FAR': 0.2008020474127889, 'FRR': 0.07613393367482699, 'DER': 0.13370701067515264, 'threshold': 0.5, 'precision': 0.9011848280031888, 'recall': 0.9238660663251574, 'F-score': 0.9123845090201013, 'MCC': 0.7326422140716944}
epoch: 31, lr: 7.27e-01 - train loss: 6.34e-02 - valid loss: 5.92e-01, valid summary: {'TP': 551510.0, 'TN': 287215.0, 'FP': 36706.0, 'FN': 90569.0, 'FAR': 0.11331775340283237, 'FRR': 0.14105585138277157, 'DER': 0.15174818921577213, 'threshold': 0.5, 'precision': 0.9375977532062892, 'recall': 0.8589441486172128, 'F-score': 0.896549201614247, 'MCC': 0.7213480495433798}
epoch: 32, lr: 7.18e-01 - train loss: 6.34e-02 - valid loss: 5.84e-01, valid summary: {'TP': 596876.0, 'TN': 252128.0, 'FP': 71793.0, 'FN': 45203.0, 'FAR': 0.2216373745450211, 'FRR': 0.07040099427017438, 'DER': 0.13780382660152204, 'threshold': 0.5, 'precision': 0.8926329768540056, 'recall': 0.92959900572981, 'F-score': 0.9107410425192333, 'MCC': 0.72409878041059}
epoch: 33, lr: 7.09e-01 - train loss: 6.34e-02 - valid loss: 5.86e-01, valid summary: {'TP': 571739.0, 'TN': 276576.0, 'FP': 47345.0, 'FN': 70340.0, 'FAR': 0.14616218151956353, 'FRR': 0.10955038242957471, 'DER': 0.13872794893406176, 'threshold': 0.5, 'precision': 0.923524109813839, 'recall': 0.8904496175704097, 'F-score': 0.9066853372640967, 'MCC': 0.7324323502527503}
epoch: 34, lr: 7.00e-01 - train loss: 6.34e-02 - valid loss: 5.84e-01, valid summary: {'TP': 591526.0, 'TN': 259272.0, 'FP': 64649.0, 'FN': 50553.0, 'FAR': 0.19958261427940147, 'FRR': 0.07873330228834646, 'DER': 0.1354046436404395, 'threshold': 0.5, 'precision': 0.9014759782070194, 'recall': 0.9212666977116379, 'F-score': 0.911263897511581, 'MCC': 0.729949546775607}
epoch: 35, lr: 6.91e-01 - train loss: 6.33e-02 - valid loss: 5.86e-01, valid summary: {'TP': 576438.0, 'TN': 275042.0, 'FP': 48879.0, 'FN': 65641.0, 'FAR': 0.15089790411859216, 'FRR': 0.10223196834034282, 'DER': 0.13449523183163276, 'threshold': 0.5, 'precision': 0.921833246177524, 'recall': 0.8977680316596416, 'F-score': 0.9096415011567024, 'MCC': 0.7379611947965263}
epoch: 36, lr: 6.82e-01 - train loss: 6.33e-02 - valid loss: 5.83e-01, valid summary: {'TP': 594758.0, 'TN': 257460.0, 'FP': 66461.0, 'FN': 47321.0, 'FAR': 0.20517657083053567, 'FRR': 0.07369965378091989, 'DER': 0.1335127866344042, 'threshold': 0.5, 'precision': 0.8994871593223894, 'recall': 0.9263003462190645, 'F-score': 0.9126968659508417, 'MCC': 0.7325832635678643}
epoch: 37, lr: 6.73e-01 - train loss: 6.33e-02 - valid loss: 5.86e-01, valid summary: {'TP': 577287.0, 'TN': 274724.0, 'FP': 49197.0, 'FN': 64792.0, 'FAR': 0.15187962497028126, 'FRR': 0.10090970114269271, 'DER': 0.13378817879111732, 'threshold': 0.5, 'precision': 0.9214712586434622, 'recall': 0.8990902988572917, 'F-score': 0.9101432092848365, 'MCC': 0.7388763020307884}
epoch: 38, lr: 6.64e-01 - train loss: 6.33e-02 - valid loss: 5.85e-01, valid summary: {'TP': 589393.0, 'TN': 261779.0, 'FP': 62142.0, 'FN': 52686.0, 'FAR': 0.1918430728480033, 'FRR': 0.08205532341035789, 'DER': 0.13490575347873127, 'threshold': 0.5, 'precision': 0.9046221615108796, 'recall': 0.9179446765896265, 'F-score': 0.9112347268968951, 'MCC': 0.7315704387029663}
epoch: 39, lr: 6.55e-01 - train loss: 6.33e-02 - valid loss: 5.85e-01, valid summary: {'TP': 591343.0, 'TN': 260355.0, 'FP': 63566.0, 'FN': 50736.0, 'FAR': 0.19623920647317722, 'FRR': 0.07901831394579048, 'DER': 0.13420484725806409, 'threshold': 0.5, 'precision': 0.9029391869710005, 'recall': 0.920981686054194, 'F-score': 0.9118711969578747, 'MCC': 0.7322566087158915}
epoch: 40, lr: 6.45e-01 - train loss: 6.33e-02 - valid loss: 5.96e-01, valid summary: {'TP': 530423.0, 'TN': 293313.0, 'FP': 30608.0, 'FN': 111656.0, 'FAR': 0.09449217556132222, 'FRR': 0.17389760450037808, 'DER': 0.1727058183689899, 'threshold': 0.5, 'precision': 0.9454432999245862, 'recall': 0.8261023954996063, 'F-score': 0.8817531231558212, 'MCC': 0.6999857992080867}
epoch: 41, lr: 6.36e-01 - train loss: 6.33e-02 - valid loss: 5.88e-01, valid summary: {'TP': 563506.0, 'TN': 283223.0, 'FP': 40698.0, 'FN': 78573.0, 'FAR': 0.12564174598126931, 'FRR': 0.12237279213305337, 'DER': 0.14086088937546556, 'threshold': 0.5, 'precision': 0.932641955366053, 'recall': 0.877627207866931, 'F-score': 0.9042986223835197, 'MCC': 0.7334990423500737}
epoch: 42, lr: 6.27e-01 - train loss: 6.33e-02 - valid loss: 5.83e-01, valid summary: {'TP': 591787.0, 'TN': 261851.0, 'FP': 62070.0, 'FN': 50292.0, 'FAR': 0.19162079642875293, 'FRR': 0.07832681025231976, 'DER': 0.13162722371778046, 'threshold': 0.5, 'precision': 0.9050709864695047, 'recall': 0.9216731897476647, 'F-score': 0.9132966442787298, 'MCC': 0.7369696881156249}
epoch: 43, lr: 6.18e-01 - train loss: 6.33e-02 - valid loss: 5.85e-01, valid summary: {'TP': 590382.0, 'TN': 262805.0, 'FP': 61116.0, 'FN': 51697.0, 'FAR': 0.1886756338736856, 'FRR': 0.08051501450755934, 'DER': 0.1322254089666142, 'threshold': 0.5, 'precision': 0.9061915769503374, 'recall': 0.9194849854924251, 'F-score': 0.9127898841738837, 'MCC': 0.7362912376252965}
epoch: 44, lr: 6.09e-01 - train loss: 6.32e-02 - valid loss: 5.83e-01, valid summary: {'TP': 588583.0, 'TN': 266629.0, 'FP': 57292.0, 'FN': 53496.0, 'FAR': 0.1768702862734995, 'FRR': 0.08331685041871664, 'DER': 0.1295444872148645, 'threshold': 0.5, 'precision': 0.9112955293206748, 'recall': 0.9166831495812677, 'F-score': 0.9139813999568308, 'MCC': 0.7419961134543147}
epoch: 45, lr: 6.00e-01 - train loss: 6.32e-02 - valid loss: 5.86e-01, valid summary: {'TP': 605240.0, 'TN': 241715.0, 'FP': 82206.0, 'FN': 36839.0, 'FAR': 0.25378410167910526, 'FRR': 0.05737455982830684, 'DER': 0.14055646403881977, 'threshold': 0.5, 'precision': 0.8804182437602244, 'recall': 0.9426254401716776, 'F-score': 0.9104605028111543, 'MCC': 0.7178918003592013}
epoch: 46, lr: 5.91e-01 - train loss: 6.32e-02 - valid loss: 5.84e-01, valid summary: {'TP': 591333.0, 'TN': 266235.0, 'FP': 57686.0, 'FN': 50746.0, 'FAR': 0.17808663223439733, 'FRR': 0.0790338883533011, 'DER': 0.1264412851225777, 'threshold': 0.5, 'precision': 0.9111181644913182, 'recall': 0.9209661116466833, 'F-score': 0.9160156703828835, 'MCC': 0.7469419071207638}
epoch: 47, lr: 5.82e-01 - train loss: 6.32e-02 - valid loss: 5.86e-01, valid summary: {'TP': 598317.0, 'TN': 253716.0, 'FP': 70205.0, 'FN': 43762.0, 'FAR': 0.2167349446315547, 'FRR': 0.06815672214789663, 'DER': 0.1337589037044324, 'threshold': 0.5, 'precision': 0.8949847574200864, 'recall': 0.9318432778520878, 'F-score': 0.9130421844634637, 'MCC': 0.7313080361816277}
epoch: 48, lr: 5.73e-01 - train loss: 6.32e-02 - valid loss: 5.84e-01, valid summary: {'TP': 575910.0, 'TN': 278763.0, 'FP': 45158.0, 'FN': 66169.0, 'FAR': 0.13941053528483366, 'FRR': 0.10305429705690261, 'DER': 0.1302568350702534, 'threshold': 0.5, 'precision': 0.9272897653718928, 'recall': 0.8969457029430818, 'F-score': 0.9118653648387718, 'MCC': 0.7464148387772206}
epoch: 49, lr: 5.64e-01 - train loss: 6.32e-02 - valid loss: 5.84e-01, valid summary: {'TP': 580931.0, 'TN': 273985.0, 'FP': 49936.0, 'FN': 61148.0, 'FAR': 0.1541610454400871, 'FRR': 0.09523438704582933, 'DER': 0.12993557261765917, 'threshold': 0.5, 'precision': 0.9208454396885409, 'recall': 0.904765612954155, 'F-score': 0.9127347114488753, 'MCC': 0.7444704869885983}
epoch: 50, lr: 5.55e-01 - train loss: 6.32e-02 - valid loss: 5.83e-01, valid summary: {'TP': 598145.0, 'TN': 256357.0, 'FP': 67564.0, 'FN': 43934.0, 'FAR': 0.2085817220865517, 'FRR': 0.06842460195707899, 'DER': 0.130483018179008, 'threshold': 0.5, 'precision': 0.8985082070393986, 'recall': 0.9315753980429055, 'F-score': 0.9147430623312035, 'MCC': 0.7374539590421759}
epoch: 51, lr: 5.45e-01 - train loss: 6.32e-02 - valid loss: 5.85e-01, valid summary: {'TP': 578231.0, 'TN': 276906.0, 'FP': 47015.0, 'FN': 63848.0, 'FAR': 0.14514341459799934, 'FRR': 0.09943947707369187, 'DER': 0.12964355419073048, 'threshold': 0.5, 'precision': 0.9248055965171961, 'recall': 0.9005605229262925, 'F-score': 0.9125220444637326, 'MCC': 0.7463708325340205}
epoch: 52, lr: 5.36e-01 - train loss: 6.32e-02 - valid loss: 5.86e-01, valid summary: {'TP': 566449.0, 'TN': 283195.0, 'FP': 40726.0, 'FN': 75630.0, 'FAR': 0.1257281868109778, 'FRR': 0.11778924400268319, 'DER': 0.1369467682935425, 'threshold': 0.5, 'precision': 0.932925433359395, 'recall': 0.8822107559973013, 'F-score': 0.9068596138175263, 'MCC': 0.7391190965371432}
epoch: 53, lr: 5.27e-01 - train loss: 6.32e-02 - valid loss: 5.84e-01, valid summary: {'TP': 595868.0, 'TN': 260422.0, 'FP': 63499.0, 'FN': 46211.0, 'FAR': 0.1960323659163748, 'FRR': 0.07197089454724306, 'DER': 0.12812248186945863, 'threshold': 0.5, 'precision': 0.9036970306369456, 'recall': 0.9280291054527413, 'F-score': 0.9157014582241599, 'MCC': 0.7424203746826604}
epoch: 54, lr: 5.18e-01 - train loss: 6.32e-02 - valid loss: 5.90e-01, valid summary: {'TP': 548943.0, 'TN': 290236.0, 'FP': 33685.0, 'FN': 93136.0, 'FAR': 0.10399140531178577, 'FRR': 0.14505380179074312, 'DER': 0.1511250877345578, 'threshold': 0.5, 'precision': 0.9421843783683423, 'recall': 0.8549461982092413, 'F-score': 0.8964478850859838, 'MCC': 0.7246390056356233}
epoch: 55, lr: 5.09e-01 - train loss: 6.31e-02 - valid loss: 5.83e-01, valid summary: {'TP': 587294.0, 'TN': 269667.0, 'FP': 54254.0, 'FN': 54785.0, 'FAR': 0.1674914562501299, 'FRR': 0.08532439154683324, 'DER': 0.12723916257565832, 'threshold': 0.5, 'precision': 0.9154326722240438, 'recall': 0.9146756084531512, 'F-score': 0.9150539837507313, 'MCC': 0.746881378620074}
epoch: 56, lr: 5.00e-01 - train loss: 6.31e-02 - valid loss: 5.84e-01, valid summary: {'TP': 575501.0, 'TN': 279229.0, 'FP': 44692.0, 'FN': 66578.0, 'FAR': 0.13797191290468547, 'FRR': 0.10369129032408624, 'DER': 0.1301814608121848, 'threshold': 0.5, 'precision': 0.9279385610608161, 'recall': 0.8963087096758982, 'F-score': 0.9118494270648482, 'MCC': 0.7467850150555536}
epoch: 57, lr: 4.91e-01 - train loss: 6.31e-02 - valid loss: 5.83e-01, valid summary: {'TP': 595564.0, 'TN': 263787.0, 'FP': 60134.0, 'FN': 46515.0, 'FAR': 0.18564403048890976, 'FRR': 0.07244435653556537, 'DER': 0.12410412043507107, 'threshold': 0.5, 'precision': 0.9082900969653573, 'recall': 0.927555643464419, 'F-score': 0.917821782941137, 'MCC': 0.7501044422240183}
epoch: 58, lr: 4.82e-01 - train loss: 6.31e-02 - valid loss: 5.84e-01, valid summary: {'TP': 602894.0, 'TN': 250947.0, 'FP': 72974.0, 'FN': 39185.0, 'FAR': 0.22528332525522501, 'FRR': 0.061028315830294076, 'DER': 0.13135818027009558, 'threshold': 0.5, 'precision': 0.892029212804854, 'recall': 0.9389716841696903, 'F-score': 0.9148987022998649, 'MCC': 0.735010663793473}
epoch: 59, lr: 4.73e-01 - train loss: 6.31e-02 - valid loss: 5.84e-01, valid summary: {'TP': 612071.0, 'TN': 232264.0, 'FP': 91657.0, 'FN': 30008.0, 'FAR': 0.2829609688782054, 'FRR': 0.04673568205781459, 'DER': 0.14409564923874832, 'threshold': 0.5, 'precision': 0.8697550758247381, 'recall': 0.9532643179421698, 'F-score': 0.9095969927337277, 'MCC': 0.7115522478308712}
epoch: 60, lr: 4.64e-01 - train loss: 6.31e-02 - valid loss: 5.84e-01, valid summary: {'TP': 601413.0, 'TN': 254392.0, 'FP': 69529.0, 'FN': 40666.0, 'FAR': 0.21464801602859293, 'FRR': 0.06333488558261424, 'DER': 0.12876180905696824, 'threshold': 0.5, 'precision': 0.8963710723132418, 'recall': 0.9366651144173702, 'F-score': 0.9160752189035819, 'MCC': 0.740056846947917}
epoch: 61, lr: 4.55e-01 - train loss: 6.31e-02 - valid loss: 5.84e-01, valid summary: {'TP': 603398.0, 'TN': 253249.0, 'FP': 70672.0, 'FN': 38681.0, 'FAR': 0.2181766541841925, 'FRR': 0.06024336569175973, 'DER': 0.12765234688267013, 'threshold': 0.5, 'precision': 0.8951562894061315, 'recall': 0.9397566343082246, 'F-score': 0.9169144223032498, 'MCC': 0.7418334249803143}
epoch: 62, lr: 4.45e-01 - train loss: 6.31e-02 - valid loss: 5.81e-01, valid summary: {'TP': 592916.0, 'TN': 268149.0, 'FP': 55772.0, 'FN': 49163.0, 'FAR': 0.1721777840893251, 'FRR': 0.07656845964437278, 'DER': 0.12186652575589389, 'threshold': 0.5, 'precision': 0.9140233825814427, 'recall': 0.9234315403556116, 'F-score': 0.9187033755898625, 'MCC': 0.7551604933306002}
epoch: 63, lr: 4.36e-01 - train loss: 6.31e-02 - valid loss: 5.84e-01, valid summary: {'TP': 581390.0, 'TN': 274787.0, 'FP': 49134.0, 'FN': 60689.0, 'FAR': 0.1516851331034372, 'FRR': 0.0945195217410927, 'DER': 0.1282713737930343, 'threshold': 0.5, 'precision': 0.9220743381695079, 'recall': 0.9054804782588917, 'F-score': 0.9137020736239031, 'MCC': 0.7474561118991692}
epoch: 64, lr: 4.27e-01 - train loss: 6.31e-02 - valid loss: 5.82e-01, valid summary: {'TP': 598218.0, 'TN': 261540.0, 'FP': 62381.0, 'FN': 43861.0, 'FAR': 0.19258090707301495, 'FRR': 0.06831090878225159, 'DER': 0.12357198188327269, 'threshold': 0.5, 'precision': 0.9055690365864782, 'recall': 0.9316890912177328, 'F-score': 0.918443391229452, 'MCC': 0.750442831032576}
